caseID|caseOpenDate|property_propertyID|codeOfficer_officerID|CaseStatus_ceEventStatusID|comments
1319|None|14079|0|6|None
1320|2016-04-28 00:00:00|14384|1|6|None
1321|2016-04-28 00:00:00|16057|1|6|None
1322|2016-04-28 00:00:00|16057|1|6|None
1323|2016-04-27 00:00:00|15248|0|6|None
1324|2016-04-27 00:00:00|15781|0|6|None
1325|2016-04-27 00:00:00|14176|0|6|None
1326|2016-05-02 00:00:00|16015|1|6|None
1327|2016-05-02 00:00:00|16442|1|6|None
1328|2016-05-02 00:00:00|13235|1|6|None
1329|2016-05-02 00:00:00|14456|1|6|None
1330|2016-05-02 00:00:00|12846|1|6|None
1331|2016-04-29 00:00:00|12190|0|6|None
1332|2016-05-03 00:00:00|13461|1|6|None
1333|2016-05-03 00:00:00|14685|1|6|None
1334|2016-05-03 00:00:00|12588|0|6|None
1335|2016-05-03 00:00:00|15256|0|6|None
1336|2016-05-03 00:00:00|12501|0|6|None
1337|2016-05-04 00:00:00|12849|0|6|None
1338|2016-05-04 00:00:00|12804|0|6|None
1339|2016-05-04 00:00:00|16425|0|6|None
1340|2016-05-05 00:00:00|13681|0|6|None
1341|2016-05-05 00:00:00|12641|0|6|None
1342|2016-05-05 00:00:00|12090|0|6|None
1343|2016-05-05 00:00:00|15025|0|6|None
1344|2016-05-05 00:00:00|14516|0|6|None
1345|2016-05-05 00:00:00|16415|0|6|None
1346|2016-05-06 00:00:00|15384|0|6|None
1347|2016-05-06 00:00:00|12390|0|6|None
1348|2016-05-04 00:00:00|16041|0|6|None
1349|2016-05-09 00:00:00|16757|0|6|None
1350|2016-05-09 00:00:00|16821|0|6|None
1351|2016-05-10 00:00:00|12474|0|6|None
1352|2016-05-10 00:00:00|12418|0|6|None
1353|2016-05-10 00:00:00|15237|0|6|None
1354|2016-05-10 00:00:00|15590|0|6|None
1355|2016-05-10 00:00:00|15735|0|6|None
1356|2016-05-10 00:00:00|16200|0|6|None
1357|2016-05-10 00:00:00|13228|0|6|None
1358|2016-05-10 00:00:00|14210|0|6|None
1359|2016-05-11 00:00:00|14538|1|6|None
1360|2016-05-11 00:00:00|15092|1|6|None
1361|2016-05-11 00:00:00|15149|1|6|None
1362|2016-05-11 00:00:00|14631|1|6|On 5/11/2016 it was observed that the grass / weeds were in excess of six inches on this property in violation of the Code. Please maintain the grass to a height of less than six inches on all portions of the property as regulated by the provisions of the Code.
1363|2016-05-11 00:00:00|14540|1|6|None
1364|2016-05-11 00:00:00|13027|1|6|None
1365|2016-05-11 00:00:00|15408|1|6|On 5/11/2016 it was observed that the grass / weeds were in excess of six inches on this property in violation of the Code. Please maintain the grass to a height of less than six inches on all portions of the property as regulated by the provisions of the Code.
1366|2016-05-11 00:00:00|15500|1|6|None
1367|2016-05-11 00:00:00|12575|1|6|None
1368|2016-05-12 00:00:00|16672|0|6|None
1369|2016-05-12 00:00:00|14863|0|6|None
1370|2016-05-12 00:00:00|15898|0|6|None
1371|2016-05-12 00:00:00|14315|0|6|Copy of notice sent to Shiring Agency
1372|2016-05-12 00:00:00|12809|0|6|None
1373|2016-05-13 00:00:00|15248|0|6|None
1374|2016-05-13 00:00:00|13228|0|6|None
1375|2016-05-13 00:00:00|12157|0|6|None
1376|2016-05-17 00:00:00|12345|0|6|None
1377|2016-05-17 00:00:00|16418|0|6|None
1378|2016-05-17 00:00:00|12137|0|6|None
1379|2016-05-17 00:00:00|12193|0|6|None
1380|2016-05-17 00:00:00|12779|0|6|None
1381|2016-05-17 00:00:00|15237|0|6|None
1382|2016-05-18 00:00:00|12641|0|6|None
1383|2016-05-24 00:00:00|16747|0|6|None
1384|2016-05-24 00:00:00|16578|0|6|None
1385|2016-05-25 00:00:00|12750|0|6|None
1386|2016-05-26 00:00:00|15123|0|6|None
1387|2016-05-26 00:00:00|15237|0|6|None
1389|2016-05-31 00:00:00|12220|0|6|None
1390|2016-05-31 00:00:00|14631|0|6|None
1391|2016-05-31 00:00:00|12471|0|6|None
1392|2016-05-31 00:00:00|14715|0|6|None
1393|2016-05-31 00:00:00|15195|0|6|None
1394|2016-05-25 00:00:00|19017|0|6|None
1395|2016-05-23 00:00:00|19001|0|6|None
1396|2016-05-23 00:00:00|19357|0|6|None
1397|2016-05-27 00:00:00|19238|0|6|None
1398|2016-05-11 00:00:00|18726|0|6|None
1399|2016-05-11 00:00:00|18368|0|6|None
1400|2016-05-16 00:00:00|19332|0|6|None
1401|2016-05-16 00:00:00|18568|0|6|None
1402|2016-05-13 00:00:00|18487|0|6|None
1403|2016-05-16 00:00:00|19278|0|6|None
1404|2016-05-11 00:00:00|18451|0|6|None
1405|2016-05-11 00:00:00|18808|0|6|None
1406|2016-05-11 00:00:00|18807|0|6|None
1407|2016-05-09 00:00:00|19366|0|6|I spoke with Laquala, we came to the agreement that she'd have the grass cut by Friday.
1408|2016-05-11 00:00:00|18893|0|6|None
1409|2016-05-09 00:00:00|18582|0|6|None
1410|2016-05-09 00:00:00|18931|0|6|It was necessary to have the building boarded up due to delapidation and people breaking into it.
1411|2016-05-16 00:00:00|19265|0|6|None
1412|2016-05-31 00:00:00|19407|0|6|None
1413|2016-06-01 00:00:00|18782|0|6|None
1414|2016-06-01 00:00:00|18744|0|6|None
1415|2016-06-01 00:00:00|19296|0|6|None
1416|2016-06-01 00:00:00|18744|0|6|None
1417|2016-06-01 00:00:00|18358|0|6|None
1418|2016-05-27 00:00:00|18457|0|6|None
1419|2016-05-27 00:00:00|18756|0|6|None
1420|2016-05-27 00:00:00|18754|0|6|None
1421|2016-05-27 00:00:00|18961|0|6|None
1422|2016-05-27 00:00:00|18458|0|6|None
1423|2016-05-27 00:00:00|19016|0|6|None
1424|2016-05-25 00:00:00|18428|0|6|None
3357|2017-04-28 00:00:00|15344|0|6|None
3358|2017-05-03 00:00:00|17412|2|6|None
3359|2017-05-03 00:00:00|17876|2|6|None
3360|2017-05-03 00:00:00|17109|2|6|None
3361|2017-05-03 00:00:00|16257|6|6|None
3362|2017-05-03 00:00:00|17059|2|6|None
3363|2017-05-03 00:00:00|16604|6|6|None
3365|2017-05-03 00:00:00|17061|2|6|None
3364|2017-05-03 00:00:00|16604|6|6|None
3366|2017-05-03 00:00:00|16604|6|6|None
3367|2017-05-03 00:00:00|18155|4|6|A tree was previously removed, and the remnants have remained in the yard.
3368|2017-05-03 00:00:00|17319|0|6|None
3369|2017-05-03 00:00:00|15022|6|6|None
3370|2017-05-03 00:00:00|13735|6|6|None
3371|2017-05-03 00:00:00|16672|6|6|None
3372|2017-05-03 00:00:00|14943|6|6|None
3373|2017-05-03 00:00:00|16015|6|6|None
3374|2017-05-03 00:00:00|16025|6|6|None
3375|2017-05-03 00:00:00|19068|4|6|None
3376|2017-05-03 00:00:00|20969|0|6|None
3377|2017-05-03 00:00:00|13398|6|6|None
3378|2017-05-03 00:00:00|15537|6|6|None
3379|2017-05-04 00:00:00|15537|6|6|None
3380|2017-05-04 00:00:00|15950|6|6|None
3381|2017-05-03 00:00:00|13916|6|6|None
3382|2017-05-03 00:00:00|13916|6|6|None
3383|2017-05-03 00:00:00|13761|6|6|None
3384|2017-05-04 00:00:00|13761|6|6|None
3385|2017-05-04 00:00:00|16604|6|6|None
3386|2017-05-03 00:00:00|14115|6|6|None
3387|2017-05-04 00:00:00|19768|4|6|Owner changed, letter about grass sent to address listed on county website. The grass exceeds borough limits
3388|2017-05-04 00:00:00|19526|4|6|the garden and lawn in the back of the house contains weeds and growth that exceed borough limit.
3389|2017-05-04 00:00:00|12641|6|6|None
3390|2017-05-04 00:00:00|13038|6|6|None
3391|2017-05-04 00:00:00|20660|4|6|high grass and weeds were observed around the house.
3392|2017-05-04 00:00:00|13880|6|6|None
3393|2017-05-04 00:00:00|13681|6|6|None
3394|2017-05-04 00:00:00|13681|6|6|None
3395|2017-05-04 00:00:00|16895|6|6|None
3396|2017-05-04 00:00:00|19497|4|6|a complaint was filed that someone was living at this address without an occupancy permit and the landlord doesn't have a valid renter's license
3397|2017-05-04 00:00:00|16906|6|6|None
3399|2017-05-04 00:00:00|17211|2|6|None
3400|2017-05-04 00:00:00|16934|6|6|None
3398|2017-05-04 00:00:00|20640|4|6|Grass exceeds borough limit, failing accessory structure in yarrd.
3401|2017-05-05 00:00:00|14817|6|6|Saw situation when I was inspection 1507 Williamsburg.
3402|2017-05-05 00:00:00|15642|6|6|None
3403|2017-05-05 00:00:00|14801|0|6|None
3404|2017-05-05 00:00:00|15401|0|6|None
3405|2017-05-08 00:00:00|13735|6|6|None
3406|2017-05-08 00:00:00|19717|4|6|From january until today nothing has changed, plans were submitted to the borough for a building permit, but the filing was incomplete.
3407|2017-05-08 00:00:00|19448|4|6|Parts of the sidewalk have been removed, and laid out as though it was going to be replaced, but nothing has come of the repair. Owner failed to obtain a street opening permit.
3408|2017-05-08 00:00:00|15965|6|6|None
3409|2017-05-08 00:00:00|13813|6|6|None
3410|2017-05-08 00:00:00|14724|6|6|None
3411|2017-05-08 00:00:00|14724|6|6|None
3412|2017-05-08 00:00:00|16680|6|6|None
3413|2017-05-08 00:00:00|16483|6|6|None
3414|2017-05-08 00:00:00|16088|6|6|None
3415|2017-05-08 00:00:00|14852|0|6|None
3416|2017-05-09 00:00:00|13991|0|6|None
3417|2017-05-09 00:00:00|14765|6|6|None
3418|2017-05-09 00:00:00|12751|6|6|None
3419|2017-05-09 00:00:00|15598|0|6|None
3420|2017-05-09 00:00:00|14322|6|6|None
3421|2017-05-09 00:00:00|14806|6|6|None
3422|2017-05-09 00:00:00|12585|6|6|None
3423|2017-05-09 00:00:00|12585|6|6|None
3424|2017-05-09 00:00:00|12193|6|6|None
3425|2017-05-10 00:00:00|18485|4|6|vacant lot exceeds borough limits on weeds hieght
3426|2017-05-10 00:00:00|18484|4|6|The lawn in the front and back of the house exceed borough limits
3427|2017-05-10 00:00:00|16935|6|6|None
3428|2017-05-10 00:00:00|18484|4|6|Possible illegal occupancy due to lack of electric bills paid
3429|2017-05-10 00:00:00|18483|4|6|Lawn height exceeds borough limits
3430|2017-05-10 00:00:00|18467|4|6|Grass and weeds exceed borough limits
3431|2017-05-10 00:00:00|20928|6|6|None
3432|2017-05-10 00:00:00|17723|0|6|None
3433|2017-05-10 00:00:00|21048|6|6|None
3434|2017-05-10 00:00:00|18541|4|6|Delapidated building letter resent
3435|2017-05-10 00:00:00|20927|6|6|None
3436|2017-05-10 00:00:00|21024|6|6|None
3437|2017-05-10 00:00:00|20938|6|6|None
3438|2017-05-10 00:00:00|20938|6|6|None
3439|2017-05-10 00:00:00|20934|6|6|None
3440|2017-05-10 00:00:00|17454|2|6|None
3441|2017-05-10 00:00:00|20924|6|6|None
3442|2017-05-10 00:00:00|20932|6|6|None
3443|2017-05-10 00:00:00|20932|6|6|None
3444|2017-05-11 00:00:00|17436|0|6|None
3445|2017-05-10 00:00:00|17879|2|6|None
3446|2017-05-11 00:00:00|20069|4|6|the hillside between the house and paper alley needs mowed, spoke with resident. She explained that her husband is working on it, and works nights so he will get to it asap.
3447|2017-05-11 00:00:00|20095|4|6|The yard hasn't been cut since the beginning of the season. Tree branches were left sitting in the yard after
3448|2017-05-11 00:00:00|16672|0|6|None
3449|2017-05-12 00:00:00|13420|6|6|None
3450|2017-05-12 00:00:00|12261|6|6|None
3451|2017-05-12 00:00:00|13853|6|6|None
3452|2017-05-11 00:00:00|12372|6|6|None
3453|2017-05-05 00:00:00|18764|4|6|None
3454|2017-05-12 00:00:00|19136|4|6|weeds at the front and back of house exceed borough limits
3455|2017-05-12 00:00:00|18582|4|6|high grass and weeds were observed at the property
3456|2017-05-12 00:00:00|18910|4|6|the awning at the front of the building has paint peeling and chipping
3457|2017-05-12 00:00:00|18994|4|6|Grass exceeds borough limits
3458|2017-05-12 00:00:00|19279|4|6|Weeds around house exceed borough limits
3459|2017-05-12 00:00:00|19312|4|6|Back yard lawn exceeds borough limits
3460|2017-05-12 00:00:00|18255|4|6|################
3462|2017-05-15 00:00:00|14948|6|6|None
3463|2017-05-15 00:00:00|13002|6|6|None
3464|2017-05-15 00:00:00|20000|4|6|garbage is present on steps for apartments, and weeds in the back yard exceed borough limits.
3465|2017-05-15 00:00:00|19835|4|6|Nothing has changed with the buildings at this location. 2nd letter sent.
3466|2017-05-15 00:00:00|20591|0|6|None
3467|2017-05-15 00:00:00|14593|6|6|None
3468|2017-05-16 00:00:00|15090|6|6|None
3469|2017-05-16 00:00:00|20128|4|6|The yard contains high grass and weeds, and the front steps are in a state of disrepair
3470|2017-05-17 00:00:00|18839|4|6|Grass exceeds borough limits
3471|2017-05-17 00:00:00|19247|4|6|Grass exceeds borough limits, water is present on sidewalk with wasps flying around water, and the proch roof and decorative features are deteriorating.
3472|2017-05-17 00:00:00|18019|4|6|the entire premises contains weeds that exceed borough limits
3473|2017-05-17 00:00:00|14875|6|6|None
3474|2017-05-17 00:00:00|13260|6|6|None
3475|2017-05-17 00:00:00|15537|6|6|None
3476|2017-05-17 00:00:00|12336|0|6|None
3477|2017-05-17 00:00:00|12758|6|6|None
3478|2017-05-17 00:00:00|12758|6|6|None
3479|2017-05-17 00:00:00|13681|6|6|None
3480|2017-05-17 00:00:00|12083|6|6|None
3481|2017-05-17 00:00:00|14728|6|6|None
3482|2017-05-17 00:00:00|12638|6|6|None
3483|2017-05-17 00:00:00|16873|6|6|None
3484|2017-05-17 00:00:00|16847|6|6|None
3485|2017-05-17 00:00:00|14656|6|6|None
3486|2017-05-17 00:00:00|12940|6|6|None
3488|2017-05-17 00:00:00|21025|6|6|None
3489|2017-05-17 00:00:00|20857|6|6|None
3487|2017-05-17 00:00:00|17858|2|6|None
3490|2017-05-17 00:00:00|21071|6|6|None
3491|2017-05-17 00:00:00|20973|6|6|None
2162|2016-11-07 00:00:00|14909|0|6|None
2163|2016-11-07 00:00:00|16057|0|6|None
2164|2016-11-08 00:00:00|17113|0|6|None
2165|2016-11-08 00:00:00|17841|0|6|None
2166|2016-11-08 00:00:00|17698|2|6|None
2167|2016-11-08 00:00:00|17225|2|6|None
2168|2016-11-08 00:00:00|17225|0|6|None
2169|2016-11-08 00:00:00|17227|2|6|None
2170|2016-11-08 00:00:00|17227|2|6|None
2171|2016-11-08 00:00:00|17207|2|6|None
2172|2016-11-08 00:00:00|17086|2|6|None
2173|2016-11-08 00:00:00|17202|2|6|None
2174|2016-11-09 00:00:00|17319|2|6|None
2175|2016-11-09 00:00:00|17319|2|6|None
2176|2016-11-09 00:00:00|17760|2|6|None
2177|2016-11-09 00:00:00|18925|4|6|third floor hasn't taken garbage out. Spoke to front apartment, tenant started to remove garbage before I pulled away. Didn't make contact with rear tenant
2178|2016-11-09 00:00:00|17845|2|6|None
2179|2016-11-09 00:00:00|18520|4|6|a tire was observed sitting on sidewalk inflateable pool was deflated in yard, and grass and weeds are exceeding the allowable limit
2180|2016-11-09 00:00:00|18875|4|6|Motor vehicle under extensive disassembly. Spoke with Jack on 12/2/16, he explained that the car would be taken care of within a week.
2181|2016-11-09 00:00:00|17895|4|6|there is a dispute between the neighbors about a tree growing between them. The resident that lives at this address called.
2182|2016-11-09 00:00:00|17141|0|6|None
2183|2016-11-09 00:00:00|17436|2|6|None
2184|2016-11-10 00:00:00|19860|4|6|After talking to landlord, some of the tenants are throwing food from windows onto neighbors property. 12/27/16: !st letter returned, Re sent to 1111 Prenston Dr North Versailles 15137
2185|2016-11-10 00:00:00|20173|4|6|an accumulaiton of rubbish including unregistered cars, cars in the process of being dismantled and general rubbish in the yard.
2186|2016-11-10 00:00:00|20340|0|6|None
2187|2016-11-14 00:00:00|18803|2|6|None
2188|2016-11-14 00:00:00|20564|4|6|a few pieces of the siding are missing and the grass exceeds the allowable limit
2189|2016-11-15 00:00:00|17317|2|6|None
2190|2016-11-15 00:00:00|17258|2|6|None
2191|2016-11-15 00:00:00|17258|2|6|None
2192|2016-11-15 00:00:00|17361|2|6|None
2193|2016-11-15 00:00:00|17207|2|6|None
2795|2017-02-17 00:00:00|12471|0|6|None
2796|2017-02-17 00:00:00|12267|0|6|None
2797|2017-02-17 00:00:00|15802|0|6|None
2798|2017-02-17 00:00:00|15661|0|6|None
2799|2017-02-17 00:00:00|12820|6|6|None
2800|2017-02-17 00:00:00|17592|2|6|None
2801|2017-02-17 00:00:00|17436|2|6|None
2802|2017-02-24 00:00:00|15436|6|6|Inspection report in Nick's folder on server, titled 1537 Beulah.
2803|2017-02-17 00:00:00|17110|2|6|None
2804|2017-02-17 00:00:00|17517|0|6|None
2805|2017-02-17 00:00:00|12506|0|6|None
2806|2017-02-17 00:00:00|12175|0|6|None
2807|2017-02-21 00:00:00|12820|0|6|None
2808|2017-02-21 00:00:00|15661|0|6|None
2809|2017-02-21 00:00:00|15590|0|6|None
2810|2017-02-21 00:00:00|18487|2|6|None
2811|2017-02-21 00:00:00|18484|2|6|None
2812|2017-02-21 00:00:00|12471|0|6|None
2813|2017-02-21 00:00:00|20649|4|6|None
2814|2017-02-21 00:00:00|12166|0|6|None
2815|2017-02-21 00:00:00|12585|0|6|None
2816|2017-02-21 00:00:00|15595|6|6|None
2817|2017-02-21 00:00:00|15595|6|6|None
2818|2017-02-21 00:00:00|12575|6|6|None
2819|2017-02-21 00:00:00|12575|6|6|None
2820|2017-02-21 00:00:00|20445|0|6|None
2194|2016-11-16 00:00:00|19294|4|6|In the alley behind the building, Trash was outside of the garbage cans provided and placed out for pick up prior to the 6 pm allowance
2195|2016-11-16 00:00:00|17724|2|6|None
1425|2016-05-20 00:00:00|18239|0|6|None
1426|2016-05-20 00:00:00|18568|0|6|None
1427|2016-05-20 00:00:00|19382|0|6|None
1428|2016-05-20 00:00:00|18582|0|6|None
1429|2016-05-25 00:00:00|19348|0|6|None
1430|2016-06-02 00:00:00|16475|0|6|None
1431|2016-06-02 00:00:00|16473|0|6|None
1432|2016-06-02 00:00:00|16533|0|6|None
1433|2016-06-02 00:00:00|16921|0|6|the landscape company truck seen at the property was for LOCAL ROOTS LANDSCAPING 412 245 7379 *6/13/2016 spoke with Herbert Cratsley. He said he would quit dumping the landscape waist on his property.
1434|2016-06-02 00:00:00|16486|0|6|None
1435|2016-06-06 00:00:00|18083|2|6|None
1436|2016-06-06 00:00:00|19149|2|6|None
1437|2016-06-08 00:00:00|13019|2|6|None
1438|2016-06-07 00:00:00|15377|2|6|None
1439|2016-06-06 00:00:00|14656|2|6|None
1440|2016-06-08 00:00:00|18453|2|6|None
1441|2016-06-08 00:00:00|18983|2|6|None
1442|2016-06-08 00:00:00|18439|2|6|None
1443|2016-06-08 00:00:00|18142|0|6|None
1444|2016-06-08 00:00:00|12965|0|6|None
1445|2016-06-13 00:00:00|19149|2|6|None
1446|2016-06-14 00:00:00|15571|2|6|None
1447|2016-06-14 00:00:00|14177|2|6|None
1448|2016-06-14 00:00:00|14715|2|6|None
1449|2016-06-14 00:00:00|12989|2|6|None
1450|2016-06-17 00:00:00|18565|2|6|None
1451|2016-06-20 00:00:00|18126|2|6|None
1452|2016-06-20 00:00:00|12090|2|6|None
1453|2016-06-20 00:00:00|15025|2|6|None
1454|2016-06-21 00:00:00|18425|0|6|None
1455|2016-06-21 00:00:00|15195|2|6|None
1456|2016-06-21 00:00:00|15384|2|6|None
1490|2016-07-08 00:00:00|19149|2|6|None
1491|2016-07-08 00:00:00|18083|2|6|None
1492|2016-07-08 00:00:00|19144|2|6|None
1493|2016-07-08 00:00:00|18456|2|6|None
1494|2016-07-08 00:00:00|14601|0|6|None
1495|2016-07-08 00:00:00|12559|0|6|None
1496|2016-07-08 00:00:00|12609|0|6|None
1497|2016-07-08 00:00:00|15378|0|6|None
1498|2016-07-08 00:00:00|15444|0|6|None
1499|2016-07-08 00:00:00|12393|0|6|None
1500|2016-07-08 00:00:00|18425|2|6|None
1501|2016-07-11 00:00:00|18019|0|6|None
1502|2016-07-08 00:00:00|17962|0|6|None
1503|2016-07-11 00:00:00|18814|0|6|None
1504|2016-07-11 00:00:00|18467|2|6|None
1505|2016-05-13 00:00:00|18486|0|6|None
1506|2016-07-11 00:00:00|18486|2|6|None
1507|2016-07-11 00:00:00|18486|2|6|None
1508|2016-07-11 00:00:00|14166|0|6|None
1509|2016-07-11 00:00:00|13474|0|6|None
1510|2016-07-11 00:00:00|16716|0|6|None
1511|2016-07-11 00:00:00|16734|0|6|None
1512|2016-07-11 00:00:00|16057|0|6|None
1513|2016-07-11 00:00:00|18456|0|6|None
1514|2016-07-13 00:00:00|15927|0|6|None
1515|2016-07-13 00:00:00|12464|0|6|None
1516|2016-07-13 00:00:00|12464|0|6|None
1517|2016-07-13 00:00:00|15833|0|6|None
1518|2016-07-13 00:00:00|14724|0|6|None
1519|2016-07-13 00:00:00|12176|0|6|None
1520|2016-07-14 00:00:00|12176|0|6|None
1521|2016-07-14 00:00:00|15007|0|6|None
1522|2016-07-08 00:00:00|16200|0|6|None
1523|2016-07-14 00:00:00|16153|0|6|None
1524|2016-07-14 00:00:00|16066|0|6|None
1525|2016-07-08 00:00:00|12093|0|6|None
1526|2016-07-14 00:00:00|16767|0|6|None
1527|2016-07-14 00:00:00|12700|0|6|None
1528|2016-07-13 00:00:00|18923|2|6|None
1529|2016-07-14 00:00:00|17310|0|6|None
1530|2016-07-15 00:00:00|18582|2|6|None
1531|2016-07-15 00:00:00|18143|0|6|None
1559|2016-07-22 00:00:00|12345|0|6|None
1560|2016-07-15 00:00:00|14816|0|6|None
1561|2016-07-15 00:00:00|14921|0|6|None
1562|2016-07-19 00:00:00|14921|0|6|None
1563|2016-07-15 00:00:00|12276|0|6|None
1564|2016-07-15 00:00:00|15349|0|6|None
1565|2016-07-22 00:00:00|15349|0|6|None
1566|2016-07-19 00:00:00|12991|0|6|None
1567|2016-07-22 00:00:00|15932|0|6|None
1568|2016-07-22 00:00:00|19245|0|6|None
1569|2016-07-22 00:00:00|19005|2|6|None
1570|2016-07-25 00:00:00|18974|2|6|None
1572|2016-07-25 00:00:00|13899|0|6|None
1573|2016-07-26 00:00:00|16465|0|6|None
1574|2016-07-25 00:00:00|15877|0|6|None
1575|2016-07-25 00:00:00|15119|0|6|None
1576|2016-07-26 00:00:00|15902|0|6|None
1577|2016-07-26 00:00:00|15868|0|6|None
1578|2016-07-18 00:00:00|16934|0|6|None
1579|2016-07-22 00:00:00|18127|0|6|None
1580|2016-07-26 00:00:00|11998|0|6|None
1581|2016-07-26 00:00:00|12989|0|6|None
1582|2016-07-26 00:00:00|12462|0|6|None
1583|2016-07-26 00:00:00|15927|0|6|None
1584|2016-07-27 00:00:00|16425|0|6|None
1585|2016-07-27 00:00:00|16523|0|6|None
1586|2016-07-27 00:00:00|12090|0|6|None
1587|2016-07-27 00:00:00|18845|0|6|None
1588|2016-07-27 00:00:00|18866|2|6|None
1589|2016-07-27 00:00:00|18544|2|6|None
1590|2016-07-28 00:00:00|20128|2|6|None
1591|2016-07-28 00:00:00|19952|2|6|None
1592|2016-07-28 00:00:00|20153|2|6|None
1593|2016-07-28 00:00:00|20098|2|6|None
1594|2016-07-27 00:00:00|18819|2|6|None
1595|2016-07-27 00:00:00|19061|2|6|None
1596|2016-07-28 00:00:00|18445|2|6|None
1597|2016-07-28 00:00:00|18582|2|6|None
1598|2016-07-29 00:00:00|19149|2|6|None
1599|2016-07-29 00:00:00|18506|2|6|None
1600|2016-07-29 00:00:00|18525|2|6|None
1601|2016-07-29 00:00:00|18275|2|6|None
1602|2016-07-29 00:00:00|18265|2|6|None
1603|2016-07-29 00:00:00|18264|2|6|None
1604|2016-07-29 00:00:00|18970|2|6|None
1628|2016-08-02 00:00:00|18445|0|6|None
1629|2016-08-02 00:00:00|18996|2|6|None
1630|2016-08-02 00:00:00|18487|2|6|None
1631|2016-08-02 00:00:00|18490|0|6|I spoke with the owner of the property about his delapidated garage and the high grass. I had given them a notice before and saw that they had made improvements. He told me his plans of repairing the garage and the house. I will monitier the property
1632|2016-08-02 00:00:00|19205|0|6|None
1633|2016-08-02 00:00:00|12212|0|6|None
2196|2016-11-16 00:00:00|18275|4|6|a tire was observed sitting outside of the building
2197|2016-11-16 00:00:00|17888|2|6|None
2198|2016-11-16 00:00:00|18619|4|6|insufficient cans causing over flow of garbage in yard.
2199|2016-11-16 00:00:00|19322|4|6|tree branches in the back yard are over hanging on the alley way.
2200|2016-11-16 00:00:00|19291|4|6|Cut tree branches are being stored in an open garage. 12/9/16: the branches have been removed from the garage but I think they were relocated to across the street. Called owner and left message. 12/21/16: called management company, spoke with someone didn't get a name, explained that I had a suspision that the branches were just moved rather than disposed of, he stated that he will be sending the handyman to investigate.
2201|2016-11-16 00:00:00|19166|4|6|shrubs were making a tunnel, limiting the path of egress for sidewalk use.
2202|2016-11-17 00:00:00|17393|0|6|None
2203|2016-11-17 00:00:00|20649|4|6|shingle siding is falling off and missing pieces, paint is peeling. Spoke with owner, on 11/17/16, talking about demoing the structure in the spring.
2204|2016-11-17 00:00:00|19524|4|6|Back of house has large grouping of weeds growing.
2205|2016-11-17 00:00:00|19878|4|6|the distance between the bottom of door and steps isn't equal indicating the steps are sinking.
2206|2016-11-14 00:00:00|13747|0|6|None
2207|2016-11-17 00:00:00|14362|0|6|None
2208|2016-11-16 00:00:00|12961|0|6|None
2209|2016-11-15 00:00:00|13260|0|6|None
2210|2016-11-18 00:00:00|14899|0|6|None
2211|2016-11-14 00:00:00|15965|0|6|None
2212|2016-11-16 00:00:00|12335|0|6|None
2213|2016-11-16 00:00:00|12804|0|6|None
2214|2016-11-18 00:00:00|17513|2|6|None
2215|2016-11-18 00:00:00|17513|2|6|None
2216|2016-11-18 00:00:00|19017|0|6|The letter that was previously sent, was returned, then resent on 12/28/16 to the address for Brian Diamond who filled out the application for an occupancy permit.
2217|2016-11-18 00:00:00|19245|4|6|grass above the wall is longer than allowed by borough. Garbage is strewn about. 12/21/16: Spoke with the tenants about the garbage, they explained that all of the bags will be put out for garbage tonight.
2218|2016-11-18 00:00:00|17224|2|6|None
2219|2016-11-18 00:00:00|17224|2|6|None
2220|2016-11-18 00:00:00|17802|2|6|None
2221|2016-11-18 00:00:00|18335|0|6|None
2222|2016-11-18 00:00:00|17508|2|6|None
2223|2016-11-18 00:00:00|18232|4|6|garbage in alley
2224|2016-11-18 00:00:00|18166|4|6|Gargen not being tended to creating a rodent harborage.
2225|2016-11-18 00:00:00|17888|2|6|None
2226|2016-11-21 00:00:00|20188|4|6|void
2227|2016-11-21 00:00:00|20188|4|6|the japanese maple tree to the left of the front of the house inhibits a driver's ability to see oncoming traffic on fifth ave.
2228|2016-11-21 00:00:00|20179|4|6|a tenant moved into the apartment, the landlord didn’t obtain an occupancy permit. 12/22/16: Called to check on progress of being ready for re-inpsection. Awaiting return call from Jim Canova
2229|2016-11-23 00:00:00|18251|4|6|garbage in alley behind house, and couch sitting directly behind house
2230|2016-11-23 00:00:00|19040|4|6|the alley behind the residence has small items of garbage.
2231|2016-11-23 00:00:00|17476|0|6|None
1634|2016-08-02 00:00:00|15436|0|6|None
1635|2016-08-02 00:00:00|15927|0|6|None
1636|2016-08-02 00:00:00|15213|0|6|None
1637|2016-08-02 00:00:00|11964|0|6|None
1638|2016-08-03 00:00:00|13541|0|6|None
1639|2016-08-03 00:00:00|13899|0|6|None
1640|2016-08-04 00:00:00|11964|0|6|None
1641|2016-08-04 00:00:00|20098|2|6|None
1642|2016-08-04 00:00:00|20535|2|6|None
1643|2016-08-03 00:00:00|13818|0|6|None
1644|2016-08-04 00:00:00|13818|0|6|None
1645|2016-08-04 00:00:00|20000|2|6|None
1646|2016-08-04 00:00:00|20504|2|6|The woman of the house called back saying the garbage came from the neighbor of 987.
1648|2016-08-04 00:00:00|20430|2|6|None
1647|2016-08-04 00:00:00|16483|0|6|None
1649|2016-08-04 00:00:00|19997|2|6|None
1650|2016-08-02 00:00:00|18237|0|6|None
