property_propertyID|inspectionID|firstInspectionDate|inspectionPassDate|GENERATEreinspect|GENERATEresolved|inspectionComments
20572|413|2016-10-17 00:00:00|2016-10-17 00:00:00|False|False|None
19920|414|2016-10-17 00:00:00|None|True|False|None
17159|415|2016-10-18 00:00:00|None|True|False|None
17160|416|2016-10-18 00:00:00|2016-10-18 00:00:00|False|False|None
17380|417|2016-10-18 00:00:00|None|True|False|None
17380|418|2016-10-18 00:00:00|None|True|False|None
19063|419|2016-10-17 00:00:00|None|False|False|None
12098|420|2016-10-18 00:00:00|2016-11-07 00:00:00|False|False|Exposed wiring in living room closet.
12569|421|2016-10-18 00:00:00|2016-10-18 00:00:00|False|False|None
17165|422|2016-10-19 00:00:00|None|False|False|None
17476|423|2016-10-20 00:00:00|None|False|False|Bathroom door does not shut
20610|424|2016-10-20 00:00:00|2016-10-20 00:00:00|True|False|None
20610|425|2016-10-20 00:00:00|None|True|False|None
20340|426|2016-10-21 00:00:00|None|False|False|awening over front door is damaged, front screen door is damaged and needs repair. Stairs going to garage are damaged and unsafe for travel. Garage has damage to roof and fescia board
20125|427|2016-10-21 00:00:00|None|False|False|None
12471|428|2016-08-02 00:00:00|2016-10-21 00:00:00|False|False|make sure outlet in Master Bath is GFCI or put cover plate on it
17323|429|2016-10-25 00:00:00|None|False|False|None
19701|430|2016-10-25 00:00:00|None|False|False|ō
18659|431|2016-10-25 00:00:00|None|True|False|* All electrical shall be installed as per code and in a safe manner. (no loose wire ends exposed / furnace room)
20333|432|2016-10-25 00:00:00|2016-10-25 00:00:00|False|False|None
12157|433|2016-10-25 00:00:00|2016-10-25 00:00:00|False|False|None
19142|434|2016-10-26 00:00:00|2016-10-26 00:00:00|True|False|None
19142|435|2016-10-26 00:00:00|2016-10-26 00:00:00|True|False|None
19251|436|2016-10-26 00:00:00|None|True|False|None
19251|437|2016-10-26 00:00:00|2016-10-26 00:00:00|False|False|None
20681|438|2016-10-26 00:00:00|2016-10-26 00:00:00|False|False|None
18659|439|2016-10-26 00:00:00|2016-10-26 00:00:00|False|False|None
18397|440|2016-10-26 00:00:00|2016-10-26 00:00:00|False|False|None
18255|441|2016-10-26 00:00:00|2016-10-26 00:00:00|False|False|None
19118|442|2016-11-08 00:00:00|None|False|False|None
18763|443|2016-10-17 00:00:00|None|True|False|* There is a fence at the rear / side of the property that is falling in to the neighboring property. If the fence belongs to 219 Brinton, it needs addressed. Without survey, unable to verify. * Also, the possibility of this structure neing 2 units exists.
19805|444|2016-10-27 00:00:00|None|False|False|None
18484|445|2016-10-17 00:00:00|2016-10-17 00:00:00|True|False|None
18484|446|2016-10-17 00:00:00|2016-10-17 00:00:00|False|False|None
20682|447|2016-10-28 00:00:00|None|False|False|None
17323|448|2016-10-31 00:00:00|2016-10-31 00:00:00|True|False|None
20125|449|2016-10-31 00:00:00|2016-10-31 00:00:00|True|False|None
20131|450|2016-10-31 00:00:00|None|False|False|garage shingles on side of structure and fescia board pealing off. 302.7 accessory structures.
17445|451|2016-10-31 00:00:00|None|False|False|backyard needs railing to back pateo. Awening to back pateo damagrd. Needs repaired
17862|452|2016-11-01 00:00:00|None|False|False|None
19861|453|2016-11-01 00:00:00|2016-11-01 00:00:00|False|False|None
19861|454|2016-11-01 00:00:00|2016-11-08 00:00:00|True|False|None
18523|455|2016-11-01 00:00:00|None|False|False|None
20682|456|2016-11-01 00:00:00|2016-11-01 00:00:00|True|False|None
18303|457|2016-11-01 00:00:00|None|True|False|None
17653|458|2016-11-01 00:00:00|None|False|False|all outlets serving kitchen counters must be GFCI protected windows must function as designed. Window must be able to stay open or closed on own.
17653|459|2016-11-01 00:00:00|None|False|False|None
17979|460|2016-11-01 00:00:00|2016-11-01 00:00:00|False|False|None
17862|461|2016-11-01 00:00:00|2016-11-01 00:00:00|True|False|None
19701|462|2016-11-01 00:00:00|2016-11-01 00:00:00|True|False|None
19358|463|2016-11-03 00:00:00|2016-12-05 00:00:00|True|False|damaged wall and ceiling in basement must be repaired. Damaged wall at top of steps need repaired no light in laundry room. Damaged ceiling in laundry room. Damaged walls in 1st floor bathroom need repairs. Light in bedroom does not function.
20465|464|2016-11-03 00:00:00|None|True|False|None
17628|465|2016-11-18 00:00:00|None|False|False|None
17513|466|2016-11-03 00:00:00|None|False|False|exposed wood where window was remodelled. 302.4 Protective treatment. Exposed wood at rear door where door was tesized livingroom windows do not latch 304.13 windows, skylights and doorframes. Bedroom #1 window comes off track/wont stay open. Bedroom #2 window wont latch. Electric heater missing faceplate in attic bedroom
17157|467|2016-11-03 00:00:00|None|False|False|bedroom door knob broken.
17145|468|2016-11-03 00:00:00|None|False|False|None
18522|469|2016-11-01 00:00:00|None|False|False|None
18522|470|2016-11-04 00:00:00|2016-11-04 00:00:00|True|False|None
17476|471|2016-11-09 00:00:00|None|False|False|electrical:2 hot neutral reverse in living room. Open ground in living room. Bedroom #1 hot neutral reverse bedroom #1 ceiling fan missing fan, light does not function kitchen outlet has hot neutral reverse
15554|472|2016-11-04 00:00:00|2016-11-04 00:00:00|False|False|None
12989|473|2016-11-04 00:00:00|2016-11-04 00:00:00|False|False|None
17243|474|2016-11-07 00:00:00|None|True|False|None
19805|475|2016-11-07 00:00:00|2016-11-07 00:00:00|True|False|None
17039|476|2016-11-07 00:00:00|2016-11-07 00:00:00|False|False|None
17223|477|2016-11-07 00:00:00|None|False|False|walls and ceiling need to have no damage or p pealing wallpaper need smoke detectors 1 on each floor, 1 in each sleeping area, and 1 outside the sleeping areas
17380|478|2016-11-08 00:00:00|None|False|False|tennent has moved out, apartment is vacant
17380|479|2016-11-08 00:00:00|None|False|False|apartment is vacant
18551|480|2016-11-08 00:00:00|2016-11-08 00:00:00|True|False|None
19060|481|2016-11-08 00:00:00|2016-11-08 00:00:00|True|False|None
19860|482|2016-11-10 00:00:00|2016-11-10 00:00:00|False|False|None
19861|483|2016-11-08 00:00:00|2016-11-08 00:00:00|True|False|None
17207|484|2016-11-08 00:00:00|2016-11-08 00:00:00|False|False|None
17097|485|2016-11-08 00:00:00|None|False|False|basement receptacles not functioning bedroom#1 damaged receptacle outlets bedroom#3 window not functioning bedroom#4 window not functioning.
20542|486|2016-11-01 00:00:00|2016-11-01 00:00:00|True|False|None
20542|487|2016-11-03 00:00:00|None|True|False|None
17370|488|2016-11-08 00:00:00|2016-11-08 00:00:00|True|False|None
17363|489|2016-11-08 00:00:00|None|False|False|None
17393|490|2016-11-08 00:00:00|None|False|False|no water service broken doorbell handrail to basement missing
18342|491|None|None|False|False|None
18911|492|2016-11-22 00:00:00|2016-11-22 00:00:00|False|False|None
18342|493|None|None|False|False|None
17324|494|2016-11-21 00:00:00|2016-11-21 00:00:00|False|False|None
17329|495|2016-11-09 00:00:00|None|True|False|None
17157|496|2016-11-09 00:00:00|None|False|False|holes in walls in basement, holes in baement ceiling. Bedroom door damaged.?
17145|497|2016-11-09 00:00:00|2016-11-09 00:00:00|True|False|None
19118|498|2016-11-09 00:00:00|2016-11-09 00:00:00|True|False|None
18318|499|2016-11-15 00:00:00|None|False|False|None
18733|501|2016-11-10 00:00:00|None|False|False|chimney needs repaired due to leak, exterior rear insulbrick damaged and exposing the wood underneath.
18506|502|2016-11-17 00:00:00|None|False|False|None
19060|503|2016-11-10 00:00:00|None|True|False|carpet runner in between bedrm (chuck's note)
19060|504|2016-11-10 00:00:00|2016-11-14 00:00:00|True|False|None
17653|505|2016-11-10 00:00:00|2016-11-10 00:00:00|True|False|None
17653|506|2016-11-10 00:00:00|2016-11-10 00:00:00|True|False|None
17738|507|2016-12-08 00:00:00|2016-12-08 00:00:00|False|False|None
17368|508|2016-12-08 00:00:00|None|False|False|Nonfuctioning stairway door Damaged brick façade Broken doorknob upstairs bedroom 1
18803|509|2016-11-14 00:00:00|None|False|False|damaged cabinets under sink. Damaged screen door, latch broken. Basement door knob damaged closet door doesn’t function upstairs Already occupied.
19644|510|2016-11-22 00:00:00|None|False|False|None
17329|511|2016-11-14 00:00:00|None|False|False|None
17157|512|2016-11-15 00:00:00|2016-11-16 00:00:00|False|False|None
19913|513|2016-11-14 00:00:00|2016-11-14 00:00:00|False|False|None
19529|514|2016-11-14 00:00:00|2016-11-14 00:00:00|True|False|None
20002|515|2016-11-15 00:00:00|None|False|False|None
19860|516|2016-11-22 00:00:00|None|False|False|None
17338|517|2016-11-15 00:00:00|None|False|False|None
20472|518|2016-12-06 00:00:00|2016-12-20 00:00:00|True|False|bedroom door has holes in it
17703|519|2016-11-22 00:00:00|2016-11-22 00:00:00|False|False|None
17558|520|None|None|False|False|None
17476|521|2016-11-16 00:00:00|2016-11-16 00:00:00|True|False|None
17141|522|2016-11-16 00:00:00|2016-11-16 00:00:00|False|False|None
17153|523|2016-11-16 00:00:00|None|False|False|None
20588|524|2016-11-17 00:00:00|None|False|False|None
19448|525|2016-11-17 00:00:00|None|False|False|None
17673|526|2016-11-17 00:00:00|None|False|False|closet door in hallway does not function. Closet I bedroom#1 does not function living room window does not latch living room gfci has ópen ground side of buildings finish is damaged
20002|527|2016-11-15 00:00:00|2016-11-17 00:00:00|True|False|None
18814|528|2016-11-21 00:00:00|2016-11-21 00:00:00|False|False|None
20267|529|2016-11-17 00:00:00|2016-11-17 00:00:00|True|False|None
20131|530|2016-11-17 00:00:00|2016-11-17 00:00:00|True|False|None
17393|531|2016-11-17 00:00:00|2016-11-17 00:00:00|True|False|None
17363|532|2016-11-17 00:00:00|None|False|False|kitchen cupboards damaged large amounts of dog feces in the basement.
17097|533|2016-11-17 00:00:00|2016-11-17 00:00:00|True|False|None
17513|534|2016-11-18 00:00:00|None|True|False|windows in attick fell off track when attempted to open and jammed. House occupied without permit.
17445|535|2016-11-18 00:00:00|None|True|False|None
17772|536|None|None|False|False|None
17123|537|2017-03-09 00:00:00|None|False|False|None
20634|538|2016-11-28 00:00:00|None|False|False|None
17160|539|2016-11-21 00:00:00|2016-11-21 00:00:00|False|False|None
17160|540|2016-11-21 00:00:00|None|True|False|None
19513|541|2016-11-29 00:00:00|2016-12-20 00:00:00|True|False|None
17159|542|2016-11-22 00:00:00|None|True|False|None
19691|543|None|None|False|False|None
18308|544|2016-11-21 00:00:00|None|True|False|None
17338|545|2016-11-21 00:00:00|2016-11-21 00:00:00|True|False|None
20179|546|2017-03-14 00:00:00|None|True|False|washer blocking path of egress in basement
18717|547|2016-12-08 00:00:00|None|False|False|basement door to storage needs repaired or removed.
19484|548|2016-11-22 00:00:00|None|False|False|None
20629|549|2016-11-22 00:00:00|None|False|False|None
18318|550|2016-11-22 00:00:00|2016-11-22 00:00:00|True|False|None
17153|551|2016-11-23 00:00:00|2016-11-23 00:00:00|True|False|None
17513|552|2016-11-23 00:00:00|2016-11-23 00:00:00|False|False|None
17792|553|2016-12-01 00:00:00|None|False|False|Bedroom door #2 broken/off hinges. Needs repaired/replaced
17792|554|2016-12-01 00:00:00|2016-12-01 00:00:00|False|False|None
17286|555|2016-12-01 00:00:00|None|True|False|door to bedroom damaged. Needs replaced or repaired
17380|556|2016-11-29 00:00:00|2016-11-29 00:00:00|False|False|None
17380|557|2016-11-29 00:00:00|2016-11-29 00:00:00|False|False|None
17201|558|2016-11-29 00:00:00|2016-11-29 00:00:00|False|False|None
17283|559|2016-11-28 00:00:00|2016-11-28 00:00:00|False|False|None
19792|560|2016-12-15 00:00:00|None|False|False|Living room: Hot neutral reverse Dining Room: Open ground, patio door no handle doesn’t seal Kitchen: Countertops not GFCI x2, hole under sink & leaking, damage, damaged floor tiles Enclosed patio: Windows don't latch, no deadbolt on door Basement: Furnace leaking & damaged, doors not latches, broken window in basement 2nd floor landing: Open vent, tub access panel broken open 2nd floor bathroom: Door damaged, Master bedroom: Broken heating vent 2nd bedroom: Broken heating vent, broken window Exterior: Damaged fence backyard
18479|561|2017-05-09 00:00:00|None|False|False|all living spaces require two outlets
17165|562|2016-11-28 00:00:00|None|True|False|None
17631|563|2016-12-05 00:00:00|None|False|False|None
17821|564|None|None|False|False|None
17673|565|2016-11-29 00:00:00|2016-11-30 00:00:00|True|False|None
19484|566|2016-11-29 00:00:00|None|True|False|None
20629|567|2016-11-29 00:00:00|2016-11-29 00:00:00|True|False|None
18911|568|2016-12-02 00:00:00|None|False|False|None
17708|569|2016-12-01 00:00:00|2016-12-01 00:00:00|True|False|None
19861|570|2016-12-06 00:00:00|2016-12-06 00:00:00|False|False|None
19832|571|2016-12-06 00:00:00|None|False|False|None
14479|572|2016-12-06 00:00:00|None|False|False|Garage door leading into house has to be fire rated for 35 minutes.
12232|573|2016-12-05 00:00:00|2016-12-05 00:00:00|True|False|None
18803|574|2016-12-05 00:00:00|None|True|False|None
20109|575|2016-12-13 00:00:00|None|True|False|None
19701|576|2016-12-06 00:00:00|2016-12-08 00:00:00|True|False|None
15391|577|2016-12-22 00:00:00|2016-12-22 00:00:00|False|False|None
15313|578|2016-12-08 00:00:00|2016-12-08 00:00:00|False|False|None
19292|579|2016-12-12 00:00:00|2016-12-12 00:00:00|False|False|None
18195|580|2016-12-09 00:00:00|None|False|False|None
19818|581|None|None|False|False|None
18368|586|2016-12-09 00:00:00|None|False|False|cabinet in kitchen missing top
17829|587|2016-12-12 00:00:00|None|False|False|Construction not finished
18908|588|2016-12-13 00:00:00|2016-12-13 00:00:00|False|False|None
18908|589|2016-12-13 00:00:00|2017-01-06 00:00:00|False|False|None
18368|590|2017-01-09 00:00:00|2017-01-09 00:00:00|True|False|None
18717|591|2016-12-12 00:00:00|2016-12-12 00:00:00|False|False|None
14479|592|2016-12-12 00:00:00|None|False|False|None
18814|593|2016-12-15 00:00:00|None|False|False|None
13134|594|2016-12-13 00:00:00|2016-12-13 00:00:00|False|False|None
19371|595|2016-12-13 00:00:00|None|False|False|None
18946|596|2016-12-13 00:00:00|2016-12-16 00:00:00|True|False|None
18591|597|2016-12-14 00:00:00|None|False|False|peiling paint in areas of basement
19753|598|2016-12-15 00:00:00|None|False|False|basement light fixtures not operable basement needs dust cleaned porch needs debris moved general construction debris needs cleaned
14567|599|2016-12-15 00:00:00|2016-12-15 00:00:00|True|False|None
18846|600|2016-12-22 00:00:00|2016-12-22 00:00:00|False|False|None
18278|601|None|None|False|False|None
18803|602|2016-12-20 00:00:00|None|False|False|Bathroom door needs repaired
18996|603|2016-12-22 00:00:00|None|False|False|suport next to basement stairs not secure
20387|604|2016-12-19 00:00:00|None|False|False|house numbers not installed on house, light fixture in basement not secure, more than two appliances are being operated on one maybe two outlets. Kitchen gfci wired backwards bathroom gfci backwards bedrooms need smoke detectors laundry gfci not secure in box 2nd bath gfci wired backwards basement bedroom needs smoke detector
20563|605|2016-12-19 00:00:00|2016-12-19 00:00:00|True|False|None
18803|606|2016-12-20 00:00:00|None|False|False|None
18803|607|2016-12-20 00:00:00|None|False|False|None
12116|608|2016-12-22 00:00:00|None|False|False|Visible house numbering
12110|609|2017-01-11 00:00:00|None|False|False|None
18859|610|2016-12-22 00:00:00|None|False|False|None
20205|611|2016-12-20 00:00:00|None|True|False|not paid, but inspection was performed application isnt submitted either.
18814|612|2016-12-21 00:00:00|None|False|False|None
17475|613|2016-12-23 00:00:00|None|True|False|Missing step on stairway leading to front porch Plug holes in siding. Damaged door to basement. Nonfunctional backdoor deadbolt Many upstairs outlets damaged or pulling out of wall Front door bottom plate
18966|728|2017-02-21 00:00:00|None|False|False|garbage can needed
18551|729|2017-03-07 00:00:00|None|False|False|None
19118|730|2017-02-22 00:00:00|None|False|False|None
17295|731|2017-03-02 00:00:00|None|False|False|None
19747|614|2016-12-27 00:00:00|2016-12-27 00:00:00|False|False|None
18996|615|2016-12-22 00:00:00|None|False|False|hall window doesn’t latch
17504|616|None|None|False|False|None
18277|617|2016-12-27 00:00:00|None|True|False|doorbell inoperable, laundry room gfci inoperable house needs a th-orough cleaning
19768|618|2016-12-27 00:00:00|None|False|False|hole in interior door, bedroom doesn’t have outlets, deadbolt doesn’t fully engage, exterior õutlet inoperable
20383|619|2017-01-03 00:00:00|None|False|False|None
18500|620|2016-12-28 00:00:00|None|False|False|None
20021|621|2016-12-29 00:00:00|None|False|False|emergency lights don’t funtion
18803|622|None|None|True|False|None
18803|623|None|None|True|False|None
18803|624|None|None|True|False|None
19967|625|None|None|True|False|None
19967|626|None|None|True|False|None
19114|627|None|None|False|False|None
17698|628|None|None|False|False|None
20383|629|2017-02-07 00:00:00|None|True|False|None
18714|630|2017-01-03 00:00:00|None|True|False|outlet cover, for phone, not installed in bedrooms, emergency light outside inoperable, electric meter is loose,
17829|631|2017-01-03 00:00:00|None|True|False|None
17630|632|2017-01-04 00:00:00|2017-01-04 00:00:00|True|False|None
17134|633|2017-01-05 00:00:00|2017-01-05 00:00:00|False|False|None
17846|634|None|None|False|False|water in basement due to unkown leak. Front door window cracked
18813|635|2017-01-11 00:00:00|None|False|False|None
20304|636|2017-01-10 00:00:00|None|False|False|None
20298|637|2017-01-09 00:00:00|None|False|False|water shut off notices have been given. Curtain hanger on front door isnt secure,
12768|638|2017-01-09 00:00:00|None|False|False|None
20378|639|2017-01-10 00:00:00|None|True|False|None
17877|640|2017-01-09 00:00:00|None|True|False|None
17792|641|2017-01-10 00:00:00|2017-01-10 00:00:00|True|False|None
17864|642|2017-02-02 00:00:00|None|False|False|None
17319|643|2017-01-13 00:00:00|None|True|False|None
17319|644|2017-01-13 00:00:00|None|False|False|None
17319|645|2017-01-13 00:00:00|None|True|False|None
19978|646|2017-01-10 00:00:00|None|False|False|None
17202|647|2017-01-13 00:00:00|None|False|False|None
17771|648|2017-01-13 00:00:00|None|False|False|water main line broken. Bedroom door jam broken, door not functioning properly
16037|649|2017-01-12 00:00:00|None|True|False|None
19357|650|2017-01-13 00:00:00|None|True|False|damaged door bell
19791|651|2017-01-12 00:00:00|None|False|False|None
18859|652|2017-01-17 00:00:00|None|True|False|None
18529|653|2017-01-17 00:00:00|None|False|False|basement exit not secure
17986|654|2017-01-17 00:00:00|None|True|False|None
18520|655|2017-01-17 00:00:00|None|False|False|None
19812|656|2017-01-31 00:00:00|None|False|False|None
17488|657|2017-01-19 00:00:00|None|True|False|exterior doors screwed shut, need deadbolts on doors
17211|658|2017-01-23 00:00:00|None|True|False|siding under porch roof incomplete
19334|659|2017-01-18 00:00:00|None|False|False|*main sewer line for the residence was leaking into the basement at the time of inspection
19346|660|2017-01-19 00:00:00|None|False|False|None
18832|661|2017-01-19 00:00:00|None|False|False|None
17361|662|2017-01-19 00:00:00|None|True|False|hatch to basement from exterior is damaged and delapidated.
19262|664|2017-01-20 00:00:00|None|True|False|bedroom room missing second outlet, bedroom doors don’t close and or latch properly, malfunctioning switch in front bedroom, none operational light sockets and outlets in basement, peeling and chipping paint in stairwell, down stairs windows don’t open,
17554|665|2017-01-20 00:00:00|None|False|False|Flashing around living room window catches window and prevents it from opening.
12462|666|2017-01-20 00:00:00|None|False|False|None
19745|668|2017-01-31 00:00:00|None|True|False|None
17646|669|2017-01-26 00:00:00|None|False|False|window in dining room do not latch
19291|670|2017-01-26 00:00:00|None|False|False|None
20055|671|2017-01-23 00:00:00|None|False|False|missing light switch cover in dining room, all occupiable rooms are required to have two usable outlets
18846|673|2017-01-26 00:00:00|None|False|False|did not include a tenant name on the application -GH
13282|674|2017-01-30 00:00:00|None|True|False|None
17039|675|2017-02-10 00:00:00|None|False|False|None
17039|676|2017-02-10 00:00:00|None|False|False|None
17039|677|2017-02-10 00:00:00|None|False|False|None
17039|678|2017-02-10 00:00:00|None|False|False|None
20564|679|2017-02-23 00:00:00|None|False|False|exterior needs maintenace from landscape standpoint
18825|680|None|None|False|False|None
17363|681|None|None|False|False|None
17059|682|2017-02-02 00:00:00|None|False|False|None
17289|683|2017-02-02 00:00:00|None|False|False|basement hatchway needs to open from inside
17289|684|2017-02-02 00:00:00|None|False|False|bedroom door needs painted
17204|685|2017-02-02 00:00:00|None|False|False|None
17203|686|2017-02-02 00:00:00|None|False|False|None
17836|687|2017-02-02 00:00:00|None|False|False|None
17836|688|2017-02-02 00:00:00|None|False|False|None
17224|689|None|None|False|False|None
17059|690|2017-02-02 00:00:00|None|False|False|None
19063|691|2017-02-02 00:00:00|None|False|False|None
18921|692|2017-02-06 00:00:00|None|False|False|None
11967|693|2017-02-03 00:00:00|None|False|False|None
19111|694|2017-01-31 00:00:00|None|True|False|None
19690|695|2017-02-28 00:00:00|None|False|False|None
18825|696|2017-02-13 00:00:00|None|False|False|None
18277|697|2017-02-14 00:00:00|None|True|False|None
19262|698|2017-02-01 00:00:00|None|True|False|None
17123|699|2017-03-09 00:00:00|None|False|False|None
17123|700|2017-03-09 00:00:00|None|False|False|window in master bedroom not functioning
18669|701|2017-02-06 00:00:00|None|False|False|None
18921|702|2017-02-06 00:00:00|None|False|False|None
15796|703|2017-02-08 00:00:00|None|True|False|None
18733|704|2017-02-13 00:00:00|None|False|False|None
19230|705|2017-02-23 00:00:00|None|False|False|None
18996|706|2017-02-13 00:00:00|None|False|False|None
18801|707|2017-01-25 00:00:00|None|False|False|1.missing downspouts 2. Missing protective treatment in multiple areas of the exterior of the house. 3. Mildew growing on exterior of residence. 4. misc. garbage and rubbish present on the premises. 5. Missing hand rail on one side of house, rusty hand rail on other side. 6. Residence roof and accessory structure roof contain missing shingles and flashing 7. Steps and sidewalks are uneven and create a hazard while walking. 8. Multiple interior walls had peeling paint, and missing drywall and paint. 9. Wall outlet covers are missing, cracked and/or broken. 10. Multiple instances of exposed wiring are present throughout the house. 11.multiple ceiling fixtures are missing, broken, and/or not secure to the structure 12. Multiple areas of residence have rubbish, garbage, and building materials present 13. Building isn't secure from intrusion 14. multiple windows have cracks/holes in glazing. 15. Multiple instances of deficient plumbing were found from missing piping to unsecure toilets 16. Handrails and guards are deficient due to missing rails/guards, mold/mildew growing on banisters etc. 17. Multiple instances of mildew and mold were found inside the residence
17605|708|None|None|False|False|None
17039|709|2017-02-10 00:00:00|None|False|False|None
17039|710|2017-02-10 00:00:00|None|True|False|None
15290|711|2017-02-10 00:00:00|None|False|False|None
15153|712|2017-02-10 00:00:00|None|False|False|None
18457|713|2017-02-13 00:00:00|None|True|False|None
18086|714|2017-02-14 00:00:00|None|False|False|Smoke detectors are required on every floor, and in each sleeping area.
18814|715|2017-02-14 00:00:00|None|False|False|None
18814|716|2017-02-14 00:00:00|None|False|False|None
18506|717|2017-02-24 00:00:00|None|False|False|None
19321|718|2017-02-23 00:00:00|None|False|False|None
19975|719|2017-02-14 00:00:00|None|False|False|None
17497|720|2017-02-16 00:00:00|None|True|False|None
19861|721|2017-02-23 00:00:00|None|False|False|None
19861|722|2017-02-23 00:00:00|None|False|False|None
12267|723|2017-02-17 00:00:00|None|True|False|kawoodpa@comcast.net
15436|724|2017-02-24 00:00:00|None|False|False|Full inspection report in Nick's folder on server, titled 1537 Beulah. *Could not gain entry to interior of property.* -Sidewalk needs resurfaced and is sinking into the ground and crumbling in spots. -Both retaining walls are crumbling, deteriorated, and failing. -Brick planter between garage doors is crumbling and needs repaired or removed. -Garage doors and frames need repainted. -Frame around right garage door is dilapidated and rotted and needs repaired. -Porch is in a severe state of deterioration. -Porch railing is rusting, broken, and needs repainted. -Front door frame needs repainted. -Front door screen door has a broken button on the handle. -Front projecting window frame needs repainted. -Light fixture on the brick fence on the left side of the property is broken. -All railings in back yard are broken, rusted, and need repainted. -Back projecting window frame needs repainted. -Gutters in back of the house have weeds growing in them. -Overhang extentions above back yard second floor windows needs repainted.
12506|725|2017-02-17 00:00:00|None|False|False|-Open ground in dining room by front window. -2 open grounds in living room -Open ground on porch (make sure if replaced, replacement is GFCI) -2 open ground in side room on either side of china cabinet -2 Hot/Neutral reverses in side room -Open ground in 2nd floor storage room -Open ground in master bedroom (above where scale was) -Open ground in bedroom near dresser -Open ground in basement -Open ground in laundry room
18573|726|2017-02-28 00:00:00|None|True|False|None
17978|727|2017-02-21 00:00:00|None|True|False|None
17295|732|2017-03-02 00:00:00|None|False|False|None
17295|733|2017-03-02 00:00:00|None|False|False|None
17295|734|2017-03-02 00:00:00|None|False|False|None
17295|735|2017-03-02 00:00:00|None|False|False|None
17295|736|2017-03-27 00:00:00|None|False|False|None
17261|737|2017-03-02 00:00:00|None|False|False|None
17261|738|2017-03-02 00:00:00|None|False|False|None
17261|739|2017-03-02 00:00:00|None|False|False|None
17384|740|None|None|False|False|None
17397|741|2017-02-24 00:00:00|None|True|False|None
13028|742|2017-03-01 00:00:00|None|True|False|None
17031|743|2017-02-27 00:00:00|None|False|False|None
17031|744|2017-02-27 00:00:00|None|False|False|None
20298|745|2017-02-27 00:00:00|None|False|False|open neutral in outlet in basement,
17464|746|2017-03-02 00:00:00|None|False|False|None
17261|747|None|None|False|False|None
17235|748|None|None|False|False|None
17235|749|None|None|False|False|None
18680|750|2017-03-09 00:00:00|None|True|False|None
20344|751|2017-03-07 00:00:00|None|True|False|None
20554|752|2017-03-07 00:00:00|None|False|False|None
20393|753|2017-03-07 00:00:00|None|False|False|None
20237|754|2017-03-14 00:00:00|None|False|False|None
19690|755|None|None|False|False|None
19334|756|2017-02-28 00:00:00|None|False|False|*No water service to apartment
19334|757|2017-02-28 00:00:00|None|False|False|None
19334|758|2017-02-28 00:00:00|None|False|False|None
19334|759|2017-02-28 00:00:00|None|False|False|None
19334|760|2017-02-28 00:00:00|None|False|False|None
18143|761|2017-03-02 00:00:00|None|False|False|None
12882|762|2017-03-02 00:00:00|None|True|False|None
13534|763|2017-03-02 00:00:00|None|True|False|None
18990|764|2017-03-03 00:00:00|None|True|False|None
18572|765|2017-03-17 00:00:00|None|False|False|None
18865|766|2017-03-10 00:00:00|None|True|False|None
18532|767|2017-03-06 00:00:00|None|True|False|bathroom window latch damaged
15225|768|2017-03-03 00:00:00|None|True|False|None
18456|769|None|None|False|False|None
17319|770|2017-03-03 00:00:00|None|False|False|window in living room damaged, does not stay open.
17319|771|2017-03-03 00:00:00|None|False|False|None
17319|772|2017-03-03 00:00:00|None|False|False|None
17319|773|2017-03-03 00:00:00|None|False|False|None
17319|774|2017-03-03 00:00:00|None|False|False|window in bedroom #2 does not latch
17319|775|2017-03-03 00:00:00|None|False|False|None
19256|776|2017-03-06 00:00:00|None|False|False|None
18983|777|2017-03-16 00:00:00|None|True|False|Damaged front door, trim around window in front door. Broken mirror in bathroom
12605|778|2017-03-07 00:00:00|None|True|False|Inspection report on file as Word document named '2025 Beulah' in Nick's folder on server
12573|779|2017-02-14 00:00:00|None|True|False|None
17123|780|2017-03-09 00:00:00|None|False|False|None
19223|781|2017-03-09 00:00:00|None|False|False|None
17532|782|2017-03-13 00:00:00|None|False|False|None
19337|783|2017-03-13 00:00:00|None|False|False|None
19174|784|2017-03-13 00:00:00|None|False|False|None
19179|785|2017-03-16 00:00:00|None|False|False|None
12080|786|2017-03-09 00:00:00|None|True|False|None
14323|787|2017-03-09 00:00:00|None|True|False|None
13342|788|2017-03-09 00:00:00|None|True|False|None
16742|789|2017-03-09 00:00:00|None|False|False|Inspection report on server in Nick's folder, titled 2425 Greensburg
18342|790|2017-05-16 00:00:00|None|False|False|None
18958|791|2017-03-16 00:00:00|None|False|False|None
12105|792|2017-03-10 00:00:00|None|False|False|Exterior: -Back porch outlet has open ground Interior: -3 GFCIs needed in kitchen -GFCI in 2nd floor bathroom -Office window opener loose -2 GFCIs in master bath Basement: -2 GFCIs needed in laundry room -Label breakers
20120|793|2017-03-14 00:00:00|None|False|False|None
19464|794|2017-03-14 00:00:00|None|True|False|None
17516|795|None|None|False|False|None
18435|796|2017-03-13 00:00:00|None|False|False|None
19866|797|2017-03-14 00:00:00|None|False|False|None
19866|798|2017-03-14 00:00:00|None|False|False|None
18753|799|2017-03-21 00:00:00|None|True|False|None
18640|800|2017-03-14 00:00:00|None|True|False|None
18640|801|2017-03-14 00:00:00|None|True|False|None
